Date,MaxT,WS_Name
35630,22,COPENHAGEN KASTRUP
35630,24,AALBORG
35631,24,THYBOROEN
35631,26,KARUP
35632,23,SKRYDSTRUP
35632,27,COPENHAGEN KASTRUP
35633,27,TIRSTRUP
35634,26,BILLUND LUFTHAVN
35635,21,TIRSTRUP
35635,23,AALBORG
35635,24,BILLUND LUFTHAVN
35636,23,TIRSTRUP
35636,23,ODENSE / BELDRINGE
35636,25,AALBORG
35639,20,BILLUND LUFTHAVN
35639,21,ODENSE / BELDRINGE
35640,19,THYBOROEN
35641,21,COPENHAGEN KASTRUP
35643,20,SKAGEN
35643,22,SKRYDSTRUP
35644,22,TIRSTRUP
35645,22,AALBORG
35626,22,TIRSTRUP
35626,22,COPENHAGEN KASTRUP
35626,22,THYBOROEN
35628,21,ODENSE / BELDRINGE
35630,22,SKRYDSTRUP
35630,23,TIRSTRUP
35630,24,KARUP
35633,27,THYBOROEN
35633,27,COPENHAGEN KASTRUP
35633,28,KARUP
35634,26,ODENSE / BELDRINGE
35634,28,AALBORG
35635,24,SKRYDSTRUP
35636,21,THYBOROEN
35638,19,SKRYDSTRUP
35638,20,SKAGEN
35639,20,SKRYDSTRUP
35639,21,TIRSTRUP
35640,21,SKRYDSTRUP
35640,22,TIRSTRUP
35641,24,KARUP
35642,19,KARUP
35642,19,BILLUND LUFTHAVN
35642,19,AALBORG
35642,19,THYBOROEN
35642,21,COPENHAGEN KASTRUP
35643,21,COPENHAGEN KASTRUP
35611,25,AALBORG
35612,18,BILLUND LUFTHAVN
35613,21,AALBORG
35614,19,TIRSTRUP
35614,20,SKRYDSTRUP
35615,19,THYBOROEN
35616,17,THYBOROEN
35617,17,THYBOROEN
35617,19,SKRYDSTRUP
35617,21,ODENSE / BELDRINGE
35617,21,TIRSTRUP
35617,22,SKAGEN
35619,19,BILLUND LUFTHAVN
35621,25,BILLUND LUFTHAVN
35622,24,ODENSE / BELDRINGE
35622,26,AALBORG
35623,24,THYBOROEN
35624,23,COPENHAGEN KASTRUP
35625,22,BILLUND LUFTHAVN
35627,20,BILLUND LUFTHAVN
35628,23,AALBORG
35629,22,ODENSE / BELDRINGE
35629,23,KARUP
35631,19,ODENSE / BELDRINGE
35631,25,SKAGEN
35632,26,SKAGEN
35634,22,COPENHAGEN KASTRUP
35616,19,AALBORG
35618,22,SKAGEN
35618,24,TIRSTRUP
35619,19,KARUP
35619,20,SKAGEN
35619,22,TIRSTRUP
35621,24,COPENHAGEN KASTRUP
35621,25,KARUP
35622,25,BILLUND LUFTHAVN
35623,26,KARUP
35627,25,SKAGEN
35628,20,BILLUND LUFTHAVN
35628,22,THYBOROEN
35629,23,SKAGEN
35631,24,SKRYDSTRUP
35631,25,COPENHAGEN KASTRUP
35633,26,SKRYDSTRUP
35633,26,SKAGEN
35635,23,ODENSE / BELDRINGE
35635,25,SKAGEN
35638,18,AALBORG
35638,19,BILLUND LUFTHAVN
35638,20,ODENSE / BELDRINGE
35638,21,COPENHAGEN KASTRUP
35639,22,COPENHAGEN KASTRUP
35640,22,ODENSE / BELDRINGE
35641,23,SKAGEN
35612,20,TIRSTRUP
35612,22,ODENSE / BELDRINGE
35613,20,COPENHAGEN KASTRUP
35614,22,COPENHAGEN KASTRUP
35620,23,SKRYDSTRUP
35620,24,KARUP
35620,24,BILLUND LUFTHAVN
35621,25,AALBORG
35621,25,THYBOROEN
35622,23,THYBOROEN
35623,22,COPENHAGEN KASTRUP
35623,26,SKRYDSTRUP
35624,22,SKAGEN
35624,23,THYBOROEN
35625,19,TIRSTRUP
35625,22,SKAGEN
35628,22,SKAGEN
35630,23,BILLUND LUFTHAVN
35632,27,TIRSTRUP
35634,25,TIRSTRUP
35636,22,BILLUND LUFTHAVN
35636,25,COPENHAGEN KASTRUP
35637,22,BILLUND LUFTHAVN
35637,23,KARUP
35637,25,COPENHAGEN KASTRUP
35639,19,THYBOROEN
35640,23,COPENHAGEN KASTRUP
35605,15,ODENSE / BELDRINGE
35605,15,THYBOROEN
35605,18,COPENHAGEN KASTRUP
35606,14,TIRSTRUP
35606,15,SKRYDSTRUP
35609,22,KARUP
35609,22,COPENHAGEN KASTRUP
35610,22,AALBORG
35610,23,TIRSTRUP
35615,20,KARUP
35616,19,KARUP
35616,20,SKAGEN
35617,18,BILLUND LUFTHAVN
35618,25,ODENSE / BELDRINGE
35620,19,ODENSE / BELDRINGE
35620,21,THYBOROEN
35620,25,AALBORG
35622,25,SKAGEN
35623,24,TIRSTRUP
35623,25,BILLUND LUFTHAVN
35624,25,KARUP
35625,22,COPENHAGEN KASTRUP
35625,23,THYBOROEN
35626,23,SKRYDSTRUP
35627,22,TIRSTRUP
35627,22,COPENHAGEN KASTRUP
35627,23,ODENSE / BELDRINGE
35633,27,AALBORG
35633,27,ODENSE / BELDRINGE
35633,27,BILLUND LUFTHAVN
35634,25,SKRYDSTRUP
35635,21,THYBOROEN
35636,23,SKRYDSTRUP
35636,24,SKAGEN
35637,22,SKRYDSTRUP
35637,23,SKAGEN
35638,18,TIRSTRUP
35638,19,KARUP
35639,20,AALBORG
35639,21,SKAGEN
35640,20,SKAGEN
35641,22,THYBOROEN
35643,22,BILLUND LUFTHAVN
35645,20,THYBOROEN
35645,22,SKAGEN
35646,21,SKAGEN
35646,23,TIRSTRUP
35647,24,SKAGEN
35647,25,AALBORG
35648,25,TIRSTRUP
35648,26,BILLUND LUFTHAVN
35649,25,AALBORG
35650,26,AALBORG
35650,26,THYBOROEN
35650,27,BILLUND LUFTHAVN
35652,28,TIRSTRUP
35623,22,SKAGEN
35625,22,KARUP
35625,24,ODENSE / BELDRINGE
35626,24,ODENSE / BELDRINGE
35626,24,AALBORG
35627,23,AALBORG
35628,21,TIRSTRUP
35629,22,SKRYDSTRUP
35629,23,TIRSTRUP
35629,23,COPENHAGEN KASTRUP
35634,25,THYBOROEN
35640,22,KARUP
35641,23,BILLUND LUFTHAVN
35643,21,THYBOROEN
35643,23,AALBORG
35644,23,SKAGEN
35645,22,SKRYDSTRUP
35645,23,COPENHAGEN KASTRUP
35646,23,SKRYDSTRUP
35646,24,ODENSE / BELDRINGE
35648,26,SKAGEN
35648,26,KARUP
35649,26,BILLUND LUFTHAVN
35649,27,KARUP
35650,27,ODENSE / BELDRINGE
35650,28,KARUP
35652,26,COPENHAGEN KASTRUP
35653,25,SKAGEN
35645,22,KARUP
35648,26,THYBOROEN
35649,26,COPENHAGEN KASTRUP
35651,29,KARUP
35651,29,BILLUND LUFTHAVN
35652,31,KARUP
35653,29,BILLUND LUFTHAVN
35654,26,COPENHAGEN KASTRUP
35654,28,THYBOROEN
35654,30,BILLUND LUFTHAVN
35655,30,TIRSTRUP
35656,27,SKAGEN
35656,30,COPENHAGEN KASTRUP
35662,28,KARUP
35664,26,ODENSE / BELDRINGE
35664,26,COPENHAGEN KASTRUP
35665,22,THYBOROEN
35665,25,COPENHAGEN KASTRUP
35666,26,TIRSTRUP
35666,29,SKRYDSTRUP
35667,25,AALBORG
35668,22,BILLUND LUFTHAVN
35668,25,KARUP
35670,23,SKRYDSTRUP
35670,25,COPENHAGEN KASTRUP
35671,21,AALBORG
35672,21,AALBORG
35642,19,TIRSTRUP
35644,21,AALBORG
35644,22,BILLUND LUFTHAVN
35646,22,BILLUND LUFTHAVN
35646,24,COPENHAGEN KASTRUP
35647,23,THYBOROEN
35647,24,COPENHAGEN KASTRUP
35647,27,KARUP
35649,26,SKRYDSTRUP
35650,26,TIRSTRUP
35650,26,SKAGEN
35652,26,THYBOROEN
35652,30,ODENSE / BELDRINGE
35652,30,BILLUND LUFTHAVN
35653,29,SKRYDSTRUP
35655,25,THYBOROEN
35655,26,ODENSE / BELDRINGE
35657,27,SKAGEN
35657,27,SKRYDSTRUP
35657,28,COPENHAGEN KASTRUP
35658,24,AALBORG
35658,25,TIRSTRUP
35658,25,SKAGEN
35659,24,SKAGEN
35660,25,SKAGEN
35660,27,AALBORG
35660,27,TIRSTRUP
35660,29,BILLUND LUFTHAVN
35628,22,COPENHAGEN KASTRUP
35629,21,THYBOROEN
35631,25,TIRSTRUP
35632,24,ODENSE / BELDRINGE
35634,28,KARUP
35635,22,COPENHAGEN KASTRUP
35641,23,AALBORG
35642,20,ODENSE / BELDRINGE
35644,24,ODENSE / BELDRINGE
35645,23,TIRSTRUP
35646,20,THYBOROEN
35647,26,BILLUND LUFTHAVN
35650,26,SKRYDSTRUP
35650,28,COPENHAGEN KASTRUP
35651,28,SKRYDSTRUP
35654,28,SKAGEN
35656,27,AALBORG
35657,24,THYBOROEN
35657,27,BILLUND LUFTHAVN
35658,26,ODENSE / BELDRINGE
35659,27,COPENHAGEN KASTRUP
35660,27,COPENHAGEN KASTRUP
35661,26,SKAGEN
35661,27,TIRSTRUP
35662,26,TIRSTRUP
35663,27,TIRSTRUP
35663,28,AALBORG
35643,22,KARUP
35644,19,THYBOROEN
35644,22,COPENHAGEN KASTRUP
35644,22,KARUP
35647,24,TIRSTRUP
35647,25,SKRYDSTRUP
35648,26,AALBORG
35649,25,ODENSE / BELDRINGE
35649,27,THYBOROEN
35651,25,COPENHAGEN KASTRUP
35651,29,ODENSE / BELDRINGE
35652,27,SKAGEN
35653,28,AALBORG
35654,28,TIRSTRUP
35655,28,AALBORG
35656,30,BILLUND LUFTHAVN
35657,28,ODENSE / BELDRINGE
35658,26,COPENHAGEN KASTRUP
35659,26,BILLUND LUFTHAVN
35660,29,ODENSE / BELDRINGE
35661,27,SKRYDSTRUP
35661,28,COPENHAGEN KASTRUP
35663,24,SKAGEN
35663,30,KARUP
35666,22,KARUP
35667,27,COPENHAGEN KASTRUP
35669,21,AALBORG
35641,21,TIRSTRUP
35643,17,ODENSE / BELDRINGE
35643,21,TIRSTRUP
35646,24,AALBORG
35647,24,ODENSE / BELDRINGE
35648,24,ODENSE / BELDRINGE
35648,25,SKRYDSTRUP
35649,25,TIRSTRUP
35651,27,TIRSTRUP
35651,27,THYBOROEN
35653,25,THYBOROEN
35653,29,ODENSE / BELDRINGE
35655,28,COPENHAGEN KASTRUP
35655,30,SKRYDSTRUP
35655,31,BILLUND LUFTHAVN
35656,30,TIRSTRUP
35656,30,ODENSE / BELDRINGE
35657,28,TIRSTRUP
35658,26,SKRYDSTRUP
35659,26,TIRSTRUP
35659,26,SKRYDSTRUP
35660,30,KARUP
35661,28,AALBORG
35661,28,ODENSE / BELDRINGE
35662,28,BILLUND LUFTHAVN
35662,28,THYBOROEN
35663,29,SKRYDSTRUP
35665,25,SKRYDSTRUP
35652,29,SKRYDSTRUP
35653,28,COPENHAGEN KASTRUP
35654,30,SKRYDSTRUP
35655,24,SKAGEN
35655,31,KARUP
35656,26,THYBOROEN
35657,27,KARUP
35659,26,ODENSE / BELDRINGE
35659,27,KARUP
35660,28,SKRYDSTRUP
35662,27,SKAGEN
35664,24,AALBORG
35664,26,KARUP
35665,23,AALBORG
35666,28,BILLUND LUFTHAVN
35668,23,SKAGEN
35668,26,ODENSE / BELDRINGE
35669,24,SKRYDSTRUP
35669,24,COPENHAGEN KASTRUP
35669,25,ODENSE / BELDRINGE
35670,24,TIRSTRUP
35672,18,SKAGEN
35673,24,ODENSE / BELDRINGE
35674,23,THYBOROEN
35674,25,BILLUND LUFTHAVN
35675,18,BILLUND LUFTHAVN
35675,19,THYBOROEN
35675,22,AALBORG
35653,28,TIRSTRUP
35654,28,AALBORG
35654,30,ODENSE / BELDRINGE
35654,31,KARUP
35656,29,KARUP
35656,31,SKRYDSTRUP
35657,26,AALBORG
35658,21,THYBOROEN
35658,25,KARUP
35658,26,BILLUND LUFTHAVN
35659,23,THYBOROEN
35660,24,THYBOROEN
35661,28,BILLUND LUFTHAVN
35662,27,ODENSE / BELDRINGE
35664,23,THYBOROEN
35665,24,ODENSE / BELDRINGE
35665,25,KARUP
35666,20,THYBOROEN
35666,26,COPENHAGEN KASTRUP
35666,29,ODENSE / BELDRINGE
35667,24,THYBOROEN
35668,21,TIRSTRUP
35669,22,THYBOROEN
35669,23,KARUP
35672,22,KARUP
35673,21,AALBORG
35673,24,KARUP
35674,26,ODENSE / BELDRINGE
35634,26,SKAGEN
35635,23,KARUP
35636,22,KARUP
35637,21,THYBOROEN
35637,22,AALBORG
35637,24,TIRSTRUP
35637,24,ODENSE / BELDRINGE
35638,18,THYBOROEN
35639,20,KARUP
35640,20,AALBORG
35640,21,BILLUND LUFTHAVN
35641,23,SKRYDSTRUP
35641,24,ODENSE / BELDRINGE
35642,19,SKRYDSTRUP
35642,21,SKAGEN
35644,21,SKRYDSTRUP
35645,22,BILLUND LUFTHAVN
35645,23,ODENSE / BELDRINGE
35646,22,KARUP
35648,26,COPENHAGEN KASTRUP
35649,25,SKAGEN
35651,25,SKAGEN
35651,28,AALBORG
35652,30,AALBORG
35653,30,KARUP
35659,25,AALBORG
35661,29,KARUP
35663,25,THYBOROEN
35661,24,THYBOROEN
35662,27,AALBORG
35662,28,SKRYDSTRUP
35662,28,COPENHAGEN KASTRUP
35663,27,COPENHAGEN KASTRUP
35663,29,ODENSE / BELDRINGE
35663,29,BILLUND LUFTHAVN
35664,23,SKRYDSTRUP
35664,24,TIRSTRUP
35665,23,SKAGEN
35666,23,SKAGEN
35667,28,KARUP
35668,22,AALBORG
35670,21,THYBOROEN
35670,23,AALBORG
35670,23,BILLUND LUFTHAVN
35671,22,ODENSE / BELDRINGE
35672,21,THYBOROEN
35672,23,BILLUND LUFTHAVN
35674,22,SKAGEN
35674,25,TIRSTRUP
35675,21,TIRSTRUP
35677,18,KARUP
35677,18,SKAGEN
35677,19,SKRYDSTRUP
35678,20,BILLUND LUFTHAVN
35678,21,TIRSTRUP
35679,19,SKAGEN
35671,18,SKRYDSTRUP
35673,21,SKAGEN
35674,24,COPENHAGEN KASTRUP
35674,26,KARUP
35675,24,ODENSE / BELDRINGE
35676,21,AALBORG
35678,21,ODENSE / BELDRINGE
35679,20,ODENSE / BELDRINGE
35680,20,SKRYDSTRUP
35680,21,COPENHAGEN KASTRUP
35681,18,TIRSTRUP
35681,18,SKAGEN
35681,19,SKRYDSTRUP
35683,15,SKAGEN
35684,18,BILLUND LUFTHAVN
35686,13,BILLUND LUFTHAVN
35686,14,KARUP
35686,16,COPENHAGEN KASTRUP
35687,15,SKAGEN
35688,16,BILLUND LUFTHAVN
35688,16,THYBOROEN
35688,17,COPENHAGEN KASTRUP
35690,16,SKAGEN
35690,17,BILLUND LUFTHAVN
35691,14,TIRSTRUP
35691,16,SKRYDSTRUP
35692,13,AALBORG
35664,22,BILLUND LUFTHAVN
35665,23,TIRSTRUP
35665,24,BILLUND LUFTHAVN
35666,22,AALBORG
35667,25,TIRSTRUP
35667,28,BILLUND LUFTHAVN
35667,29,ODENSE / BELDRINGE
35667,29,SKRYDSTRUP
35668,20,THYBOROEN
35668,23,SKRYDSTRUP
35668,25,COPENHAGEN KASTRUP
35669,22,TIRSTRUP
35670,24,ODENSE / BELDRINGE
35670,24,SKAGEN
35671,16,TIRSTRUP
35671,22,SKAGEN
35672,21,TIRSTRUP
35672,22,SKRYDSTRUP
35673,22,TIRSTRUP
35673,23,BILLUND LUFTHAVN
35674,24,AALBORG
35676,20,THYBOROEN
35677,17,AALBORG
35677,17,THYBOROEN
35678,20,THYBOROEN
35679,17,THYBOROEN
35680,15,ODENSE / BELDRINGE
35681,18,KARUP
35672,21,COPENHAGEN KASTRUP
35672,23,ODENSE / BELDRINGE
35674,26,SKRYDSTRUP
35676,22,SKRYDSTRUP
35676,22,TIRSTRUP
35677,17,ODENSE / BELDRINGE
35678,20,AALBORG
35678,20,SKAGEN
35680,18,SKAGEN
35682,14,AALBORG
35682,15,THYBOROEN
35684,18,TIRSTRUP
35685,15,KARUP
35685,17,SKAGEN
35686,13,SKRYDSTRUP
35689,17,THYBOROEN
35691,15,KARUP
35692,15,TIRSTRUP
35694,13,COPENHAGEN KASTRUP
35695,16,SKRYDSTRUP
35697,17,AALBORG
35697,19,SKRYDSTRUP
35697,19,TIRSTRUP
35698,15,BILLUND LUFTHAVN
35699,15,SKAGEN
35699,18,AALBORG
35700,16,KARUP
35700,16,COPENHAGEN KASTRUP
35667,22,SKAGEN
35669,21,SKAGEN
35671,18,BILLUND LUFTHAVN
35671,19,COPENHAGEN KASTRUP
35673,22,SKRYDSTRUP
35675,18,SKRYDSTRUP
35675,22,SKAGEN
35676,17,ODENSE / BELDRINGE
35676,20,SKAGEN
35676,22,BILLUND LUFTHAVN
35676,22,COPENHAGEN KASTRUP
35677,19,BILLUND LUFTHAVN
35678,21,KARUP
35679,17,KARUP
35679,19,BILLUND LUFTHAVN
35680,18,AALBORG
35680,19,BILLUND LUFTHAVN
35681,18,AALBORG
35682,15,TIRSTRUP
35682,15,COPENHAGEN KASTRUP
35684,18,COPENHAGEN KASTRUP
35684,20,ODENSE / BELDRINGE
35686,14,TIRSTRUP
35686,14,THYBOROEN
35686,16,ODENSE / BELDRINGE
35687,10,TIRSTRUP
35687,13,THYBOROEN
35664,23,SKAGEN
35669,23,BILLUND LUFTHAVN
35670,24,KARUP
35671,18,THYBOROEN
35671,22,KARUP
35673,21,THYBOROEN
35673,24,COPENHAGEN KASTRUP
35675,20,KARUP
35677,18,TIRSTRUP
35680,18,KARUP
35680,19,TIRSTRUP
35681,17,ODENSE / BELDRINGE
35681,17,THYBOROEN
35682,15,BILLUND LUFTHAVN
35683,17,COPENHAGEN KASTRUP
35684,18,SKAGEN
35688,17,KARUP
35690,15,TIRSTRUP
35690,15,THYBOROEN
35690,18,ODENSE / BELDRINGE
35692,12,ODENSE / BELDRINGE
35693,13,THYBOROEN
35693,14,BILLUND LUFTHAVN
35694,13,THYBOROEN
35694,15,ODENSE / BELDRINGE
35696,12,ODENSE / BELDRINGE
35696,16,KARUP
35697,20,COPENHAGEN KASTRUP
35675,24,COPENHAGEN KASTRUP
35678,20,SKRYDSTRUP
35678,23,COPENHAGEN KASTRUP
35679,19,SKRYDSTRUP
35682,14,KARUP
35682,15,SKRYDSTRUP
35683,15,THYBOROEN
35683,17,KARUP
35684,18,KARUP
35687,10,AALBORG
35688,15,AALBORG
35688,17,TIRSTRUP
35689,18,KARUP
35690,17,SKRYDSTRUP
35691,16,COPENHAGEN KASTRUP
35692,13,THYBOROEN
35693,14,TIRSTRUP
35694,14,AALBORG
35694,15,SKAGEN
35695,14,AALBORG
35696,15,COPENHAGEN KASTRUP
35697,15,THYBOROEN
35698,13,TIRSTRUP
35701,16,TIRSTRUP
35701,16,THYBOROEN
35701,18,KARUP
35703,16,COPENHAGEN KASTRUP
35704,13,AALBORG
35679,21,COPENHAGEN KASTRUP
35681,21,COPENHAGEN KASTRUP
35683,15,BILLUND LUFTHAVN
35683,17,AALBORG
35683,17,ODENSE / BELDRINGE
35683,17,TIRSTRUP
35684,17,THYBOROEN
35684,18,SKRYDSTRUP
35685,16,TIRSTRUP
35685,18,SKRYDSTRUP
35687,13,KARUP
35688,16,SKAGEN
35689,16,AALBORG
35689,18,ODENSE / BELDRINGE
35690,15,AALBORG
35690,18,COPENHAGEN KASTRUP
35691,14,SKAGEN
35691,15,BILLUND LUFTHAVN
35694,14,TIRSTRUP
35694,15,SKRYDSTRUP
35695,14,COPENHAGEN KASTRUP
35695,14,THYBOROEN
35695,15,TIRSTRUP
35695,16,ODENSE / BELDRINGE
35695,17,SKAGEN
35697,20,ODENSE / BELDRINGE
35698,13,KARUP
35676,22,KARUP
35677,23,COPENHAGEN KASTRUP
35679,17,AALBORG
35679,18,TIRSTRUP
35680,18,THYBOROEN
35681,18,BILLUND LUFTHAVN
35682,16,SKAGEN
35684,17,AALBORG
35685,18,THYBOROEN
35689,17,SKRYDSTRUP
35689,18,TIRSTRUP
35691,14,AALBORG
35691,16,ODENSE / BELDRINGE
35692,13,SKAGEN
35692,14,KARUP
35693,13,AALBORG
35694,13,KARUP
35696,14,THYBOROEN
35698,14,THYBOROEN
35700,16,BILLUND LUFTHAVN
35700,17,ODENSE / BELDRINGE
35700,17,SKRYDSTRUP
35701,17,AALBORG
35701,17,SKAGEN
35703,15,KARUP
35705,12,AALBORG
35706,13,KARUP
35707,15,COPENHAGEN KASTRUP
35692,15,BILLUND LUFTHAVN
35693,15,SKRYDSTRUP
35693,16,COPENHAGEN KASTRUP
35695,13,BILLUND LUFTHAVN
35695,14,KARUP
35696,15,SKAGEN
35696,16,TIRSTRUP
35697,19,KARUP
35699,19,KARUP
35702,15,TIRSTRUP
35703,14,AALBORG
35703,17,ODENSE / BELDRINGE
35705,12,THYBOROEN
35705,13,SKAGEN
35706,13,BILLUND LUFTHAVN
35706,13,THYBOROEN
35707,15,KARUP
35708,13,THYBOROEN
35710,14,SKAGEN
35711,14,BILLUND LUFTHAVN
35711,16,ODENSE / BELDRINGE
35712,15,TIRSTRUP
35713,13,BILLUND LUFTHAVN
35713,15,ODENSE / BELDRINGE
35714,11,THYBOROEN
35715,12,BILLUND LUFTHAVN
35715,12,AALBORG
35716,11,AALBORG
35700,18,AALBORG
35702,14,SKAGEN
35702,15,BILLUND LUFTHAVN
35702,16,SKRYDSTRUP
35702,19,COPENHAGEN KASTRUP
35704,14,BILLUND LUFTHAVN
35705,14,KARUP
35706,14,SKRYDSTRUP
35706,14,SKAGEN
35708,14,BILLUND LUFTHAVN
35710,15,COPENHAGEN KASTRUP
35711,17,KARUP
35712,17,COPENHAGEN KASTRUP
35713,15,SKRYDSTRUP
35716,10,ODENSE / BELDRINGE
35717,12,BILLUND LUFTHAVN
35718,8,COPENHAGEN KASTRUP
35718,9,ODENSE / BELDRINGE
35718,9,SKRYDSTRUP
35719,8,COPENHAGEN KASTRUP
35720,9,KARUP
35721,14,TIRSTRUP
35721,14,COPENHAGEN KASTRUP
35721,14,ODENSE / BELDRINGE
35721,15,KARUP
35722,14,KARUP
35724,8,TIRSTRUP
35682,15,ODENSE / BELDRINGE
35683,15,SKRYDSTRUP
35685,15,AALBORG
35685,18,BILLUND LUFTHAVN
35685,19,COPENHAGEN KASTRUP
35685,20,ODENSE / BELDRINGE
35686,13,AALBORG
35686,16,SKAGEN
35687,14,BILLUND LUFTHAVN
35689,18,SKAGEN
35690,16,KARUP
35691,14,THYBOROEN
35692,15,COPENHAGEN KASTRUP
35693,14,SKAGEN
35693,15,ODENSE / BELDRINGE
35694,14,BILLUND LUFTHAVN
35696,15,SKRYDSTRUP
35696,15,BILLUND LUFTHAVN
35696,16,AALBORG
35697,19,BILLUND LUFTHAVN
35698,18,COPENHAGEN KASTRUP
35699,14,TIRSTRUP
35699,17,ODENSE / BELDRINGE
35699,20,BILLUND LUFTHAVN
35700,16,SKAGEN
35703,15,BILLUND LUFTHAVN
35704,13,SKAGEN
35687,15,ODENSE / BELDRINGE
35687,15,SKRYDSTRUP
35687,15,COPENHAGEN KASTRUP
35688,16,ODENSE / BELDRINGE
35688,17,SKRYDSTRUP
35689,16,BILLUND LUFTHAVN
35689,19,COPENHAGEN KASTRUP
35692,15,SKRYDSTRUP
35693,14,KARUP
35697,18,SKAGEN
35698,16,SKAGEN
35698,17,SKRYDSTRUP
35701,17,SKRYDSTRUP
35701,18,BILLUND LUFTHAVN
35702,15,THYBOROEN
35703,14,THYBOROEN
35703,16,TIRSTRUP
35704,15,THYBOROEN
35705,11,ODENSE / BELDRINGE
35705,13,TIRSTRUP
35707,15,BILLUND LUFTHAVN
35708,15,SKRYDSTRUP
35709,16,SKRYDSTRUP
35711,14,SKRYDSTRUP
35711,16,COPENHAGEN KASTRUP
35714,11,BILLUND LUFTHAVN
35714,12,COPENHAGEN KASTRUP
35699,17,COPENHAGEN KASTRUP
35699,17,THYBOROEN
35700,14,THYBOROEN
35700,17,TIRSTRUP
35701,19,ODENSE / BELDRINGE
35702,13,AALBORG
35702,15,KARUP
35702,16,ODENSE / BELDRINGE
35704,14,ODENSE / BELDRINGE
35706,13,AALBORG
35706,14,ODENSE / BELDRINGE
35707,16,ODENSE / BELDRINGE
35708,15,AALBORG
35709,15,TIRSTRUP
35709,15,THYBOROEN
35709,16,ODENSE / BELDRINGE
35710,15,TIRSTRUP
35710,16,ODENSE / BELDRINGE
35711,15,TIRSTRUP
35712,15,KARUP
35714,12,ODENSE / BELDRINGE
35715,13,TIRSTRUP
35716,10,SKRYDSTRUP
35716,12,THYBOROEN
35717,10,SKAGEN
35717,11,KARUP
35717,12,SKRYDSTRUP
35718,8,KARUP
35698,12,AALBORG
35698,17,ODENSE / BELDRINGE
35699,20,SKRYDSTRUP
35701,18,COPENHAGEN KASTRUP
35703,16,SKRYDSTRUP
35703,16,SKAGEN
35704,13,TIRSTRUP
35704,13,COPENHAGEN KASTRUP
35704,14,KARUP
35705,12,BILLUND LUFTHAVN
35705,12,COPENHAGEN KASTRUP
35706,13,TIRSTRUP
35707,13,AALBORG
35707,14,SKAGEN
35708,14,SKAGEN
35708,15,COPENHAGEN KASTRUP
35708,15,ODENSE / BELDRINGE
35709,15,AALBORG
35709,16,COPENHAGEN KASTRUP
35710,16,THYBOROEN
35710,17,SKRYDSTRUP
35711,15,THYBOROEN
35712,14,THYBOROEN
35712,16,BILLUND LUFTHAVN
35713,13,AALBORG
35713,13,THYBOROEN
35714,12,SKAGEN
35708,14,KARUP
35709,15,SKAGEN
35710,16,BILLUND LUFTHAVN
35710,16,KARUP
35711,15,SKAGEN
35712,17,SKRYDSTRUP
35713,15,COPENHAGEN KASTRUP
35715,11,THYBOROEN
35716,11,BILLUND LUFTHAVN
35717,11,COPENHAGEN KASTRUP
35718,8,BILLUND LUFTHAVN
35719,8,ODENSE / BELDRINGE
35720,8,TIRSTRUP
35720,9,ODENSE / BELDRINGE
35722,14,COPENHAGEN KASTRUP
35722,14,TIRSTRUP
35724,8,BILLUND LUFTHAVN
35724,9,KARUP
35725,10,THYBOROEN
35726,8,BILLUND LUFTHAVN
35726,9,COPENHAGEN KASTRUP
35728,5,BILLUND LUFTHAVN
35730,6,SKRYDSTRUP
35730,6,COPENHAGEN KASTRUP
35730,6,SKAGEN
35731,6,COPENHAGEN KASTRUP
35704,14,SKRYDSTRUP
35707,14,TIRSTRUP
35707,16,SKRYDSTRUP
35709,15,BILLUND LUFTHAVN
35709,16,KARUP
35710,14,AALBORG
35712,13,AALBORG
35712,13,SKAGEN
35713,14,KARUP
35714,10,TIRSTRUP
35714,11,AALBORG
35715,12,COPENHAGEN KASTRUP
35719,8,AALBORG
35720,8,AALBORG
35721,13,AALBORG
35723,8,TIRSTRUP
35723,8,THYBOROEN
35724,9,THYBOROEN
35724,9,SKAGEN
35726,11,ODENSE / BELDRINGE
35727,6,AALBORG
35727,6,KARUP
35730,8,AALBORG
35731,6,BILLUND LUFTHAVN
35731,9,AALBORG
35732,10,THYBOROEN
35733,11,KARUP
35734,9,AALBORG
35734,10,ODENSE / BELDRINGE
35725,9,COPENHAGEN KASTRUP
35725,10,SKAGEN
35726,8,KARUP
35727,7,SKRYDSTRUP
35729,4,TIRSTRUP
35729,5,AALBORG
35729,5,THYBOROEN
35730,5,BILLUND LUFTHAVN
35730,6,KARUP
35730,6,ODENSE / BELDRINGE
35733,10,AALBORG
35733,11,SKAGEN
35734,10,SKRYDSTRUP
35735,9,ODENSE / BELDRINGE
35735,11,TIRSTRUP
35735,11,KARUP
35736,10,SKRYDSTRUP
35737,4,SKAGEN
35739,7,SKAGEN
35740,7,AALBORG
35740,8,KARUP
35741,9,SKAGEN
35741,10,TIRSTRUP
35742,10,SKAGEN
35742,12,BILLUND LUFTHAVN
35742,13,KARUP
35744,9,SKRYDSTRUP
35744,9,COPENHAGEN KASTRUP
35716,11,SKAGEN
35717,9,TIRSTRUP
35717,10,AALBORG
35718,7,AALBORG
35718,8,TIRSTRUP
35718,8,SKAGEN
35718,9,THYBOROEN
35721,15,THYBOROEN
35721,15,SKAGEN
