id,tipo,clasificacion,descripcionresumida,responsable,calle,altura,letra,bis,coordenadax,coordenaday,GEOJSON
230120,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Oscuro,Sumar,RIVA FRANCISCO,2681,,0,5437444.41627245,6351261.78646887,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.699041, -32.972776 ] } }"
230122,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Oscuro,Sumar,RIVA FRANCISCO,2685,,0,5437439.17043912,6351262.86646887,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.725736, -32.943884 ] } }"
230124,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Claro,Sumar,ESPINILLO,3780,,0,5434651.65302343,6352019.98847002,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.704354, -32.974034 ] } }"
230128,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Claro,Sumar,FOREST CAPITAN CARLOS,7591,,0,5432133.95002428,6355207.44647481,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.723232, -32.945880 ] } }"
230130,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Claro,Sumar,GARZON,3852,,0,5434155.91335696,6351877.09424758,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.703201, -32.973998 ] } }"
230104,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Claro,Sumar,CHUBUT,7522,,0,5432369.71611116,6354987.63386579,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.717697, -32.957361 ] } }"
230134,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Claro,Sumar,MAGALLANES FERNANDO DE,3850,,0,5434263.64897095,6351881.86752245,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.668024, -32.979565 ] } }"
230138,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Oscuro,Sumar,MEJICO,2440,,0,5432895.98189904,6353717.90688924,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.668911, -32.979831 ] } }"
230119,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Oscuro,Sumar,RODRIGUEZ MARTIN,3964,,0,5437556.07752241,6351285.89501057,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.664741, -32.965736 ] } }"
230121,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Oscuro,Sumar,RIVA FRANCISCO,2659,,0,5437473.26835578,6351255.84646886,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.724846, -32.943860 ] } }"
230125,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Oscuro,Sumar,FONTEZUELA,2616,,0,5437853.24314728,6352821.52459619,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.704355, -32.974005 ] } }"
230127,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Claro,Sumar,FOREST CAPITAN CARLOS,7561,,0,5432217.16093335,6355210.62511118,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.716537, -32.957716 ] } }"
230129,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Claro,Sumar,GARZON,3850,,0,5434155.78002362,6351880.41646981,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.703184, -32.974445 ] } }"
230133,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Oscuro,Sumar,GUATEMALA,2490,,0,5433004.63502399,6353679.29063919,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.702256, -32.971621 ] } }"
230135,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Claro,Sumar,MAGALLANES FERNANDO DE,3880,,0,5434265.55288073,6351832.30146974,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.717681, -32.957745 ] } }"
230137,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Claro,Sumar,MONS. MARTINO PEDRO,3677,,0,5434350.20294021,6352146.02813688,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.703353, -32.931238 ] } }"
230139,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Oscuro,Sumar,MEJICO,2490,,0,5432897.74752404,6353675.35480584,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.704235, -32.931260 ] } }"
230141,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Oscuro,Sumar,NAVARRO PRESB. DR. JULIAN,5862,,0,5434217.73627351,6356624.13522692,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.719972, -32.957608 ] } }"
230143,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Oscuro,Sumar,NAVARRO PRESB. DR. JULIAN,5940,,0,5434135.28773187,6356621.12439358,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.667135, -32.966087 ] } }"
230145,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Oscuro,Sumar,NICARAGUA,2465,,0,5432683.45451391,6353689.02279906,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.667299, -32.966765 ] } }"
230147,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Claro,Sumar,LAGOS OVIDIO,2827,,0,5437629.68696113,6352781.13932828,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.700662, -32.953513 ] } }"
230149,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Claro,Sumar,LAGOS OVIDIO,2885,,0,5437614.7785938,6352705.94647102,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.704329, -32.974671 ] } }"
230151,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Oscuro,Sumar,FUNES PEDRO LINO,2141,,0,5434485.90669013,6354155.32313988,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.701496, -32.954231 ] } }"
230131,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Claro,Sumar,GARZON,3890,,0,5434158.72288076,6351806.54504113,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.719976, -32.957496 ] } }"
230165,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Oscuro,Sumar,RIOBAMBA,5780,,0,5434408.47502349,6354075.2808481,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.667021, -32.965620 ] } }"
230144,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Oscuro,Sumar,NICARAGUA,2450,,0,5432682.98002412,6353701.50647255,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.667584, -32.967935 ] } }"
230146,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Claro,Sumar,LAGOS OVIDIO,2785,,0,5437639.98054867,6352833.06120805,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.700636, -32.954108 ] } }"
230150,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Claro,Sumar,LAGOS OVIDIO,2987,,0,5437588.96043054,6352575.92626675,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.698738, -32.954155 ] } }"
230152,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Oscuro,Sumar,FUNES PEDRO LINO,2191,,0,5434488.80002346,6354089.35147311,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.700355, -32.954200 ] } }"
230162,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Oscuro,Sumar,RIOBAMBA,5560,,0,5434666.24210673,6354085.36897312,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.701197, -32.974745 ] } }"
230164,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Oscuro,Sumar,RIOBAMBA,5678,,0,5434515.07002345,6354079.40980643,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.664933, -32.967332 ] } }"
230168,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Claro,Sumar,RIVERO GAUCHO ANTONIO,5834,,0,5434451.53840189,6351800.21133455,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.667993, -32.979445 ] } }"
230170,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Oscuro,Sumar,RODRIGUEZ MARTIN,2900,,0,5437836.37335562,6352644.36563759,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.701128, -32.971244 ] } }"
230172,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Oscuro,Sumar,RODRIGUEZ MARTIN,3954,,0,5437558.86502241,6351299.17105225,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.704202, -32.930685 ] } }"
230174,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Claro,Sumar,ROUILLON ALFREDO,3640,,0,5434455.39740914,6352188.63455023,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.704225, -32.930686 ] } }"
230153,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Oscuro,Sumar,1511,5935,,0,5434137.98920721,6356684.9554566,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.703975, -32.931837 ] } }"
230154,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Oscuro,Sumar,1511,5937,,0,5434135.81798272,6356684.85892599,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.704810, -32.931861 ] } }"
230155,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Oscuro,Sumar,1517,5919,,0,5434160.00814853,6356557.35522682,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.723758, -32.936451 ] } }"
230156,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Oscuro,Sumar,1517,5991,,0,5434081.95085689,6356554.16147681,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.725060, -32.936487 ] } }"
230157,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Claro,Sumar,GUEMES MAGDALENA,7519,,0,5432313.31879971,6356033.07239441,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.726268, -32.936521 ] } }"
230158,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Claro,Sumar,GUEMES MAGDALENA,7591,,0,5432191.51390179,6356028.21606787,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.727852, -32.936566 ] } }"
230159,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Claro,Sumar,GUEMES MAGDALENA,7655,,0,5432078.57594265,6356023.7146393,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.700921, -32.972692 ] } }"
230160,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Claro,Sumar,GUEMES MAGDALENA,7741,,0,5431930.47390189,6356017.73137399,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.700939, -32.973967 ] } }"
230176,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Claro,Sumar,ROUILLON ALFREDO,3753,,0,5434475.83337148,6352028.15277685,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.699351, -32.952764 ] } }"
230178,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Claro,Sumar,ROUILLON ALFREDO,3853,,0,5434475.10370772,6351886.7159435,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.703744, -32.932294 ] } }"
230182,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Oscuro,Sumar,AGNETA TTE. ALFREDO,2080,,0,5434607.97189841,6354239.27147334,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.698946, -32.971901 ] } }"
230184,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Oscuro,Sumar,SOLIS JUAN DIAZ DE,402,,0,5434182.02002352,6356506.78647675,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.717495, -32.957064 ] } }"
230180,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Claro,Sumar,SANGUINETTI,5590,,0,5434659.90585677,6352117.0648035,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.724465, -32.941952 ] } }"
230185,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Oscuro,Sumar,VIAMONTE JUAN JOSE,7180,,0,5432914.61439903,6353750.89334762,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.678296, -32.936843 ] } }"
230187,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 - V Claro,Sumar,WHITE GUILLERMO,7591,,0,5432251.41835757,6355422.54147513,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.674317, -32.937560 ] } }"
230344,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 RST - V Oscuro,Sumar,SAN LORENZO,4087,,0,5436565.34941044,6356017.83994538,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.631565, -32.955285 ] } }"
230346,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 RST - V Oscuro,Sumar,SAN LORENZO,3789,,0,5436937.93752255,6355940.76564254,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.683935, -32.917205 ] } }"
230203,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 RST - V Claro,Sumar,PRIMERO DE MAYO,1391,,0,5440947.98655176,6353999.75279947,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.675038, -32.934223 ] } }"
230189,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Claro,Sumar,ALBERDI JUAN BAUTISTA,910,,1,5436023.78835617,6358192.40064593,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.676134, -32.944184 ] } }"
230373,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 RST - V Oscuro,Sumar,ALSINA ADOLFO,343,,0,5436868.19306605,6356310.4599547,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.643207, -32.948241 ] } }"
230375,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 RST - V Oscuro,Sumar,CASTELLANOS AARON,1145,,0,5436772.70418929,6355205.01980811,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.638424, -32.966703 ] } }"
230250,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 RST - V Claro,Sumar,SAN LUIS,1415,,0,5439854.64859295,6354774.36933125,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.643101, -32.971987 ] } }"
230252,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 RST - V Oscuro,Sumar,YATASTO,754,,0,5440314.33543806,6352729.52355438,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.623287, -32.966499 ] } }"
230253,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 RST - V Oscuro,Sumar,SAN MARTIN GRAL. JOSE,2960,,0,5439880.62939656,6352140.8610535,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.642367, -32.969050 ] } }"
230255,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Oscuro,Sumar,BERUTI ANTONIO LUIS,2209,,0,5441729.33194209,6352760.57995727,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.683393, -32.956450 ] } }"
230287,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 RST - V Oscuro,Sumar,SAN MARTIN GRAL. JOSE,2706,,0,5439947.23085487,6352466.94105399,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.659946, -32.970610 ] } }"
230289,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 RST - V Oscuro,Sumar,AVELLANEDA NICOLAS,2267,,0,5436102.75002289,6353840.28313941,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.665534, -32.958597 ] } }"
230299,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Claro,Sumar,OROÑO NICASIO,3095,,0,5438304.92335546,6352283.74063706,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.642790, -32.971244 ] } }"
230300,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Claro,Sumar,LAGOS OVIDIO,2176,,0,5437774.12752229,6353612.81188906,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.676641, -32.951821 ] } }"
230302,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 RST - V Oscuro,Sumar,SAN MARTIN GRAL. JOSE,2893,,0,5439909.21369502,6352223.43014376,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.659840, -32.964745 ] } }"
230266,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 RST - V Oscuro,Sumar,CONSTITUCION,1776,,0,5436730.74627265,6354357.77064018,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.680772, -32.921433 ] } }"
230817,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Claro,Sumar,VEINTISIETE DE FEBRERO,2285,,0,5438310.79145068,6352934.34218565,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.679826, -32.953146 ] } }"
230261,Contenedor en vía pública,Metálico Verde Lateral,Organico 2.4 - V Claro,Sumar,ALBERDI JUAN BAUTISTA,555,,1,5436322.73085608,6357725.42981189,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.679269, -32.950950 ] } }"
230263,Contenedor en vía pública,Metálico Verde Lateral,Organico 3.2 RST - V Oscuro,Sumar,ALSINA ADOLFO,1937,,0,5436433.9091532,6354208.84473416,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.682192, -32.956866 ] } }"
